EID,BTEID,IFHOME,BTBL,BTYEAR,BTENDYEAR,TARGET
329741,672139,1,0.25,2013,,0
331652,678005,1,0.49,2011,,0
339883,628637,1,0.018000000000000002,1994,2010.0,0
340335,735156,1,0.3,1987,,0
340335,656305,1,0.008,1993,,0
340335,332688,1,0.4,1997,,0
341751,650587,0,0.12,2010,,0
342100,734153,1,1.0,1993,2012.0,0
342100,723837,1,1.0,1998,2013.0,0
342100,683450,0,0.727,1998,2002.0,0
342100,680132,1,0.833,1996,2008.0,0
342100,672921,1,0.998,1999,2011.0,0
342100,648097,0,0.6,1995,,0
342100,632386,1,1.0,2001,2011.0,0
342928,681478,1,0.53,1993,2009.0,0
342928,669679,1,0.8,2002,2010.0,0
342928,666604,1,0.5,2003,2010.0,0
342928,627550,0,0.07400000000000001,2003,2006.0,0
343599,643237,1,1.0,2009,,0
343599,629537,1,1.0,2013,,0
343599,440003,1,1.0,2014,,0
343599,75802,1,1.0,2005,,0
343615,735132,0,0.4,2015,,0
343615,734323,0,0.95,2015,,0
343615,663013,0,0.9,2015,,0
343615,191889,1,0.75,2015,,0
344108,277887,1,0.046,2015,,0
344892,723290,1,0.2,2002,2008.0,0
347627,682095,1,0.15,1996,2008.0,1
349186,691055,0,0.5,2015,,0
349186,154676,1,1.0,2013,,0
351037,730496,1,0.24,1992,2011.0,0
351037,702568,1,1.0,1984,2013.0,0
351037,697202,1,0.505,2005,,0
351037,692010,0,0.25,2013,,0
351037,645388,0,1.0,2014,,0
351037,633322,0,1.0,2014,,0
351037,211558,1,1.0,1996,,0
351037,12327,1,1.0,1994,,0
351407,694856,0,0.47600000000000003,2014,,0
351530,717290,1,0.8,2005,2010.0,0
351530,705004,0,0.51,2007,,0
351530,672814,1,1.0,2008,,0
351530,647145,1,0.5,2011,,0
351530,628577,1,0.9,2009,,0
351530,20382,1,1.0,2013,,0
351610,722805,0,0.1,2008,,1
352008,686709,1,0.7,2002,2009.0,0
352008,631872,1,0.5329999999999999,2015,,0
352008,14988,1,0.49,1993,,0
352016,710570,0,0.51,2011,,1
352016,698782,0,1.0,2012,2013.0,1
352016,668414,0,0.51,2004,,1
352016,667560,0,0.51,2012,,1
352016,253779,1,1.0,2013,,1
352767,731877,0,1.0,2015,,0
352767,700219,1,1.0,2012,2014.0,0
352767,673569,0,0.07,2001,,0
352767,356743,1,0.853,2012,,0
354797,731443,0,1.0,2014,2015.0,0
354797,679030,0,0.5,2014,2015.0,0
354797,673465,0,1.0,2014,,0
354797,663128,0,1.0,2014,,0
354797,638932,0,1.0,2014,2015.0,0
354797,631600,0,1.0,2014,2015.0,0
354797,629312,0,1.0,2014,,0
357237,680621,0,0.2,2012,,0
357643,658005,0,0.4,2012,,0
357787,400141,1,0.03,2002,,0
359651,701541,1,0.5,1995,,0
359926,674071,0,1.0,1994,1996.0,1
361116,664777,1,1.0,2009,,0
363168,509602,1,0.2,2008,,0
364698,703072,0,0.15,2014,,0
365973,689966,1,0.65,2006,2008.0,0
366844,724852,1,0.96,2004,2008.0,0
366844,688390,1,0.5,2014,,0
368188,727945,1,0.1,1993,,1
368188,659843,1,0.4,1995,2013.0,1
368188,658796,1,1.0,1992,2008.0,1
373010,712478,1,0.98,2010,,0
375037,658297,1,0.5,2009,,0
376221,719436,0,0.5,2015,,0
376906,731280,1,1.0,2015,,0
376906,716673,0,0.85,2015,,0
376906,715458,0,0.7,2014,,0
376906,702366,0,1.0,2010,,0
376906,697932,0,1.0,2015,,0
376906,676044,0,1.0,2012,,0
376906,675840,0,1.0,2015,,0
376906,675730,0,0.7,2013,,0
376906,671629,1,0.001,2000,,0
376906,671137,0,0.7,2014,,0
376906,670965,0,0.7,2014,,0
376906,670875,0,1.0,2012,,0
376906,651719,0,0.7,2013,,0
376906,636934,0,0.6,2014,,0
376906,630959,0,1.0,2012,,0
377138,631907,0,1.0,2015,,0
377179,684413,1,0.33299999999999996,1997,,0
380546,93269,1,0.1,2008,,0
381437,647080,1,1.0,2014,,0
381437,638967,0,0.2,2014,,0
382746,712220,1,0.15,2004,,0
383975,711571,0,0.01,2011,,0
383975,690398,0,0.005,1999,,0
383975,677555,1,0.053,2009,,0
383975,303054,1,0.2,2011,,0
386655,643463,1,1.0,2011,,0
386964,733446,0,0.8,1999,2001.0,0
386964,731115,0,1.0,2011,,0
386964,723928,0,1.0,2003,,0
386964,720887,0,0.9,2007,,0
386964,720782,0,1.0,2015,,0
386964,718508,0,1.0,2011,,0
386964,695494,0,1.0,2011,,0
386964,693155,0,1.0,2009,,0
386964,684602,0,0.9,2006,,0
386964,684512,0,0.003,1992,,0
386964,682889,0,0.09,1992,,0
386964,681701,0,1.0,2014,,0
386964,677630,0,0.9,2008,,0
386964,676132,0,1.0,1992,,0
386964,674485,0,0.05,2004,,0
386964,664843,0,0.1,1988,2012.0,0
386964,658289,0,1.0,2008,,0
386964,652876,0,1.0,2007,,0
386964,652710,0,1.0,2007,,0
386964,650904,0,0.5,2008,,0
386964,649690,0,1.0,2010,,0
386964,646962,0,0.9,2007,2009.0,0
386964,642014,0,1.0,2011,,0
386964,640074,0,1.0,2012,,0
386964,630806,0,0.5,1997,2006.0,0
386964,625815,0,1.0,2012,,0
386964,286810,1,0.5,2006,,0
387732,734771,0,1.0,2011,,0
387732,692846,0,0.51,2010,,0
387732,686319,1,0.03,2001,,0
387732,674751,1,1.0,2009,,0
387732,669125,0,0.004,2002,,0
387732,420689,1,0.024,1995,,0
387732,313300,1,0.1,2011,,0
388713,734854,1,0.1,2002,,0
388713,729528,0,0.002,1996,,0
388713,715534,0,0.5,1999,2008.0,0
388713,708156,1,1.0,1991,2012.0,0
388713,707124,0,0.8,1990,2008.0,0
388713,701346,0,0.96,1999,2008.0,0
388713,700656,1,1.0,1985,,0
388713,689047,0,0.2,1994,,0
388713,686108,0,0.7340000000000001,1994,,0
388713,680681,0,1.0,1998,,0
388713,675518,0,0.002,1989,,0
388713,638276,0,0.5,2001,2003.0,0
388713,631607,0,0.317,1994,2015.0,0
388948,67614,1,0.5,2008,,0
389242,693290,1,0.5,2011,2013.0,0
389242,679110,1,0.2,2004,,0
390118,629445,0,1.0,2006,,0
392937,720069,0,0.672,2009,,0
392961,657252,1,0.1,2014,2015.0,0
392961,8126,1,0.4,2013,,0
394467,625519,0,1.0,2015,,0
395680,643701,0,0.29,2002,2008.0,0
396815,666733,0,0.023,1999,,0
397213,724055,0,0.5,2014,,0
397309,699351,0,0.3,2015,,0
398339,294519,1,0.32899999999999996,2014,,0
400389,677569,0,0.6,2012,,0
401949,352818,1,0.231,2008,,0
401949,314208,1,0.12,2015,,0
402395,33323,1,0.25,2000,,0
402699,682873,1,1.0,2003,,0
403561,29129,1,1.0,2014,,0
403579,629831,0,1.0,2012,,1
404440,694814,1,0.0,2001,,0
404440,655723,1,1.0,1998,,0
404440,629954,1,1.0,1996,,0
404440,511228,1,1.0,2008,,0
404440,401011,1,0.33299999999999996,2000,,0
404440,169662,1,0.8,2001,,0
404440,116353,1,1.0,2006,,0
405070,649511,1,0.5,2004,2011.0,1
410474,686421,1,0.8,2014,,0
410831,640633,1,0.2,2014,,1
411537,635174,0,0.163,2014,,0
411537,4583,1,0.184,2008,,0
414851,720656,0,0.4,2003,2008.0,1
417484,678476,1,0.75,2013,,1
419438,714719,1,0.8,1995,2012.0,0
419438,708394,1,0.5,1996,,0
419438,239211,1,0.3,2000,,0
423659,313976,1,0.05,2012,,0
423659,244328,1,0.5,2008,,0
425908,695390,1,0.5,2003,,0
425908,692480,1,0.2,1996,2011.0,0
425908,204914,1,0.5,2004,,0
425908,201674,1,0.047,1994,,0
430815,736021,0,0.5,2014,,0
430815,731710,0,0.9,2014,,0
431567,684373,1,1.0,2015,,0
440287,645916,1,0.25,2013,,0
440487,719452,1,0.15,2000,2007.0,0
442344,652833,1,0.7,2010,,0
442344,640339,1,0.49,2006,,0
445564,706014,1,1.0,1980,,0
445564,628266,1,0.26,2000,,0
445564,503651,1,1.0,1984,,0
445564,35300,1,1.0,2000,,0
445873,710264,1,0.4,1999,2008.0,0
445873,460201,1,1.0,1998,,0
451801,679724,0,0.7,2010,,0
451801,387151,1,0.8,2008,,0
455491,712916,0,1.0,2014,,0
456566,729341,0,0.4,2015,,0
457126,738212,0,0.67,2012,,0
457126,720636,1,0.35,1998,,0
457126,720418,0,0.33299999999999996,2014,,0
457126,157131,1,0.733,2001,,0
457668,731979,1,0.15,2005,,1
458717,381559,1,0.51,2004,,0
458717,153627,1,0.5,2002,,0
460002,662880,1,0.6,2005,2006.0,1
460002,627790,1,0.8,2007,2010.0,1
464684,661685,1,0.2,2008,,1
466368,697411,0,0.25,2007,,0
466368,691413,0,0.4,2010,,0
466379,658807,1,1.0,2000,,0
466379,266831,1,1.0,2014,,0
466379,28222,1,1.0,1994,,0
467463,700598,0,0.51,2009,,0
467463,681140,0,0.19399999999999998,2007,,0
467463,659983,0,0.5,2008,,0
467463,651187,0,0.1,2012,,0
467463,648349,0,0.184,2004,,0
467463,39738,1,0.05,2004,,0
467599,490377,1,0.5,2008,,0
468607,717846,0,0.5,2014,,0
468607,698056,1,0.25,2015,,0
468607,697622,1,0.375,2005,2007.0,0
468607,636341,0,0.5,2010,,0
468867,722220,1,0.998,2007,,0
473446,639990,0,0.25,2014,,0
473446,638383,0,0.45,2010,,0
474022,336237,1,0.33299999999999996,2015,,0
474429,730398,0,0.72,2011,,0
474429,694035,0,0.052000000000000005,1999,,0
474429,658154,0,0.14300000000000002,2007,,0
478895,109463,1,0.667,2014,,1
479832,676383,0,0.45,2011,,0
479832,649888,1,0.01,2011,,0
479832,381318,1,0.05,2011,,0
479832,243821,1,0.1,2000,,0
481061,702559,0,0.67,1989,,0
481061,694454,0,0.736,2010,,0
481061,628706,0,0.8,2002,,0
481061,625275,0,1.0,1990,,0
481061,270955,1,0.51,2011,,0
481061,68937,1,1.0,2002,,0
481061,27940,1,1.0,2012,,0
481384,716662,1,0.483,2007,,0
481384,665231,0,0.978,2011,,0
482403,731887,1,0.001,2014,,0
482403,676531,1,0.5,2015,,0
482403,648889,1,0.003,2015,,0
483220,305172,1,0.8,2015,,0
486164,714987,0,1.0,2008,,0
486164,624249,0,1.0,2012,2013.0,0
490609,727162,1,1.0,1994,,0
490609,725046,1,1.0,2000,,0
490609,690135,1,1.0,1986,2006.0,0
490609,685404,1,1.0,1988,2006.0,0
490609,679009,1,1.0,1991,2006.0,0
490609,677991,1,1.0,2007,2014.0,0
490609,668566,0,1.0,2010,,0
490609,666063,1,1.0,1987,,0
490609,665691,1,1.0,2002,,0
490609,648190,1,1.0,1997,2007.0,0
490609,625194,1,1.0,2002,,0
490609,465569,1,1.0,1986,,0
490609,424687,1,1.0,2002,,0
490609,228907,1,1.0,2014,,0
490609,130001,1,1.0,1993,,0
490609,26708,1,1.0,1992,,0
490805,730114,1,0.2,2013,,0
491537,733664,0,0.5,2014,,0
491537,688020,1,0.28,2009,,0
491537,646899,0,0.33299999999999996,2006,,0
491537,344776,1,0.3,2015,,0
493197,693747,1,0.991,1989,,0
493709,725604,1,0.9,2002,,0
493709,688255,1,0.5,2004,,0
494569,699405,0,0.73,2015,,0
494569,695755,0,0.3,2014,,0
494569,630873,0,0.73,2014,,0
495282,32357,1,0.8,2000,,0
498826,731781,0,1.0,2011,,0
498826,730586,0,1.0,2005,,0
498826,719460,0,1.0,2015,,0
498826,715235,0,1.0,2014,,0
498826,711282,1,0.5,2014,,0
498826,703803,0,0.99,2009,,0
498826,699058,0,1.0,2009,,0
498826,693675,0,1.0,2012,,0
498826,691342,0,0.004,2012,,0
498826,689515,1,1.0,2009,,0
498826,680205,0,0.01,2007,,0
498826,677475,0,1.0,2006,,0
498826,677308,0,0.9,2007,,0
498826,675704,0,1.0,2011,,0
498826,661478,0,1.0,2010,,0
498826,661320,0,0.01,2009,,0
498826,660482,1,0.8,2006,,0
498826,646878,0,0.3,2012,,0
498826,635360,0,0.052000000000000005,1998,,0
498826,635068,1,1.0,2004,,0
498826,634953,0,1.0,2011,,0
498826,633811,0,1.0,2005,,0
498826,630301,0,1.0,2007,,0
498826,629746,0,0.95,2005,,0
498826,511254,1,1.0,2000,,0
498826,60156,1,1.0,2003,,0
498826,55258,1,0.45,2006,,0
499695,693683,1,0.45,1992,,0
499695,492184,1,0.33299999999999996,1991,,0
502820,222247,1,0.225,2001,,0
503648,639500,0,1.0,1997,2000.0,0
504257,725993,1,0.254,2010,,0
504661,697046,1,0.3,2004,2008.0,0
505521,657605,1,0.071,2010,,0
505521,205807,1,0.33299999999999996,2012,,0
506211,720131,0,0.08,2015,,0
506211,506136,1,0.49,2014,,0
507082,691458,0,0.23,2012,,0
507451,725353,0,0.4,2015,,0
507451,723578,0,0.5,2015,,0
507451,696946,0,0.02,2013,,0
507451,671621,0,0.4,2014,,0
507451,302385,1,0.15,2013,,0
507451,51957,1,0.833,2011,,0
508187,396900,1,0.327,1997,,0
509444,733563,1,0.7,2006,,0
509444,727663,0,0.2,2011,,0
509444,165182,1,0.86,1999,,0
509465,656387,1,0.5,2011,,0
509465,359403,1,0.5,2014,,0
509465,61218,1,0.5,2008,,0
513571,732482,0,0.77,2015,,0
513571,732409,1,0.51,2015,,0
513571,470677,1,0.46,2014,,0
514072,721839,0,0.396,2013,,0
514072,717890,1,1.0,2015,,0
514072,686843,0,0.048,2011,,0
514072,674975,0,1.0,2013,,0
515300,706338,0,1.0,2014,,0
515300,699730,0,1.0,2010,,0
515300,694593,1,1.0,2007,,0
515300,685845,0,0.03,2014,,0
515300,654250,0,0.33299999999999996,2009,,0
515300,642004,0,1.0,2013,,0
515300,636577,0,1.0,2015,,0
515300,433248,1,0.65,2015,,0
515300,105103,1,1.0,2006,,0
515300,27946,1,0.35,2012,,0
517420,733162,1,0.25,2014,,0
517420,677957,1,0.33299999999999996,2011,,0
517757,100629,1,0.7,2015,,0
518294,663989,1,0.33299999999999996,2013,,0
518392,233510,1,0.51,2011,,0
519529,710897,0,0.9,2002,,0
519529,700946,0,0.9,2006,,0
519529,669062,0,0.5,2001,,0
519529,164659,1,0.99,2012,,0
520151,732030,0,0.036000000000000004,2015,,0
520151,706049,0,1.0,1981,,0
520151,693214,0,1.0,2007,,0
520151,687411,0,1.0,1985,,0
520151,680379,0,0.5,1997,,0
520151,679257,0,0.5,1993,,0
520151,665130,0,1.0,1983,,0
520151,652210,1,1.0,1996,,0
520151,647169,1,0.5329999999999999,1998,,0
520151,635784,0,1.0,1990,,0
520151,629295,0,0.61,2003,,0
520151,507851,1,1.0,1964,,0
520151,505926,1,0.963,2006,,0
520435,726120,1,0.6,2011,,0
524229,728260,1,0.72,2006,,0
525102,98307,1,1.0,2012,,0
1778,662762,0,0.41,2011,,0
1778,648196,0,0.345,2006,,0
1778,646257,0,0.33299999999999996,2010,,0
1778,285294,1,0.45,2011,,0
1778,68821,1,0.9,2013,,0
2222,673075,0,1.0,1989,,0
3304,693786,1,0.5,2010,,0
3304,658825,1,0.833,2013,,0
3304,276760,1,0.6,2012,,0
4486,273384,1,0.02,2008,,0
5131,654901,0,0.95,1991,,0
5736,684237,0,0.01,2015,,0
5736,683135,0,0.01,2015,,0
5736,638949,0,0.01,2015,,0
5736,634307,0,0.01,2014,,0
8359,720425,1,0.95,2008,,1
8359,22634,1,0.95,2008,,1
10432,706073,1,0.4,2010,,0
12160,738113,0,0.018000000000000002,2013,,0
12160,725890,0,0.027000000000000003,2013,,0
12160,684540,0,0.083,2013,,0
12160,649691,0,0.0,2013,,0
12458,255475,1,0.1,2001,,0
12563,716340,0,0.33299999999999996,1995,1998.0,0
13656,734173,1,0.867,2004,,0
13656,109234,1,1.0,2006,,0
15603,651101,1,0.1,2015,,0
16513,725640,1,0.44,2015,,0
16900,37927,1,1.0,1999,,0
20602,734281,1,0.2,2012,,0
20602,702884,1,0.01,2015,,0
20602,664185,0,0.106,2009,,0
20602,645921,0,0.2,2010,,0
20602,494166,1,0.72,2010,,0
20719,626372,0,0.66,2005,2007.0,0
23135,699584,0,0.8,2013,,1
23834,675955,1,0.457,2012,,0
24583,675048,0,0.8,2011,,0
24583,664762,1,0.619,2006,,0
24583,203663,1,0.5,2004,,0
25057,666671,1,0.82,2010,,0
25417,676720,1,0.2,2015,,0
26609,725255,0,0.264,2002,2009.0,0
26609,699679,0,0.16699999999999998,2002,,0
28641,652544,1,0.4,2003,,0
28641,429641,1,1.0,2011,,0
28641,175332,1,1.0,2006,,0
29202,697088,1,0.071,2015,,0
29202,697012,1,0.5,2015,,0
30187,634452,0,1.0,2011,,0
34307,466830,1,1.0,2014,,0
34870,707063,0,0.48,2012,,0
36199,720660,0,0.25,2014,,0
37267,668505,0,0.3,2013,,0
37387,663395,1,0.51,2005,,0
37593,95907,1,0.01,2015,,0
38966,697476,1,1.0,2005,2006.0,0
39084,709965,1,0.474,2008,,0
39462,468406,1,1.0,2010,,0
39885,677124,1,0.833,2010,,0
41929,656950,1,0.091,2006,2008.0,1
43146,723915,1,0.5,2014,,0
43146,631959,1,0.5,2015,,0
43146,148377,1,0.5,2014,,0
45891,703088,1,0.99,2009,,0
45891,653940,1,0.33299999999999996,2009,,0
46473,429444,1,0.01,2013,,0
46473,37303,1,0.001,2013,,0
46710,628062,1,0.69,2013,,0
46772,719680,0,0.5,2011,,0
46772,628748,1,0.5,2013,,0
47086,639362,1,0.55,2010,,0
47086,339316,1,0.51,2015,,0
47578,40262,1,0.2,2003,,0
48086,696666,1,1.0,2013,,0
48086,312695,1,1.0,2013,,0
48086,40541,1,1.0,2014,,0
48086,18366,1,0.885,2014,,0
49402,662691,1,1.0,1997,2007.0,0
49821,372611,1,0.109,2012,,1
49880,172330,1,0.51,2011,,0
50610,346883,1,0.5,2011,,0
51081,672338,1,0.095,2009,2014.0,0
51081,512291,1,0.5,2007,,0
51181,644657,1,1.0,1996,2009.0,0
51181,254720,1,1.0,2003,,0
55089,733113,1,0.4,2007,2008.0,0
55089,692964,1,0.5,2011,,0
55089,691308,1,0.8,2004,,0
55089,644516,1,0.33299999999999996,2011,,0
55917,731987,1,0.2,2010,,0
56333,726906,0,0.5,2013,,0
59003,717630,0,1.0,2011,,0
60189,436330,1,0.3,2001,,0
61088,671111,1,0.2,2015,,0
61268,739155,0,0.7,2006,2009.0,0
61268,735716,0,0.7,2007,2010.0,0
61268,724550,0,0.7,2007,2009.0,0
61268,724145,0,0.7,2006,2009.0,0
61268,721590,0,0.7,2006,2009.0,0
61268,714943,0,0.7,2006,2011.0,0
61268,686644,0,0.7,2006,2009.0,0
61268,678734,0,0.7,2007,2009.0,0
61268,651203,0,0.7,2006,2011.0,0
61268,644400,1,0.7,2006,2009.0,0
61268,644090,0,0.7,2006,2009.0,0
61268,638884,0,0.7,2006,2008.0,0
61268,634893,0,0.7,2007,2009.0,0
61268,629385,0,0.7,2007,2011.0,0
61990,736923,1,0.033,1993,,0
62260,629847,1,0.6,2001,2007.0,0
62847,667834,1,0.11,2010,,0
62999,738198,0,0.9640000000000001,2013,,0
62999,734300,0,0.982,2008,,0
62999,728970,0,0.902,2011,,0
62999,726036,1,0.125,2010,,0
62999,723487,0,0.972,2009,,0
62999,711004,0,0.976,2013,,0
62999,708124,0,0.4,2011,,0
62999,684894,0,0.49,2005,,0
62999,684828,0,0.98,2011,,0
62999,672709,0,0.07,2008,,0
62999,672071,0,0.33299999999999996,2014,,0
62999,657155,0,0.986,2011,,0
62999,654935,0,0.965,2010,,0
62999,647164,0,0.5,2010,,0
62999,641097,0,0.98,2009,,0
64856,721471,0,0.027999999999999997,2006,,0
64856,704657,0,0.02,2001,,0
64856,692808,0,0.102,2007,,0
64856,679824,0,0.012,2011,,0
64856,62106,1,0.036000000000000004,2003,,0
65942,211786,1,0.111,2014,,1
67434,704740,0,0.9,2003,2008.0,0
67434,665938,0,0.7,2002,2012.0,0
67434,646894,0,0.49,2004,2012.0,0
70677,732065,0,0.7,2004,2010.0,0
70821,470530,1,0.2,2013,,0
70905,686415,0,0.49,2011,,0
74900,719543,0,0.75,2009,2010.0,0
74943,727545,1,0.8,2003,2009.0,0
74943,690926,1,0.75,2004,2011.0,0
75163,692906,0,0.36,2008,,0
78433,731878,1,0.6,2000,,0
79347,739581,0,1.0,2014,,0
79347,690296,0,1.0,2011,,0
79347,641157,0,0.5,2011,,0
79705,706591,1,0.5,2004,2007.0,1
81544,703379,1,0.005,2009,,0
82779,694525,0,0.02,2015,,0
82779,627339,1,0.085,2015,,0
82779,347436,1,0.5,2014,,0
82779,267556,1,0.068,2015,,0
83185,676216,1,1.0,2015,,0
83185,675615,0,1.0,2013,,0
83185,660615,0,0.5,2014,,0
83185,645726,0,0.008,2015,,0
86677,50249,1,0.45,2000,,0
87651,671837,1,1.0,2015,,0
88553,711446,1,0.33299999999999996,1993,,0
95479,718258,0,1.0,2006,,0
95530,738827,1,0.3,2001,,0
95530,648318,0,1.0,2012,2015.0,0
99713,185058,1,0.55,2005,,0
99762,225601,1,0.0,2000,,0
100163,100163,1,0.0,2007,,1
101246,509602,1,0.2,2008,,0
103335,696127,1,1.0,2015,,0
104431,736492,0,0.45,2009,,0
106779,624960,0,0.1,2015,,0
107328,697824,1,0.5,2005,,0
107328,632071,1,0.5,2003,,0
107328,492415,1,1.0,2008,,0
108544,708434,0,0.55,2003,,0
108544,682994,0,0.271,2014,,0
108544,673092,0,0.42700000000000005,1996,,0
108544,661659,1,1.0,2011,,0
108544,661379,1,0.5,2007,2008.0,0
108544,660184,0,0.33299999999999996,2012,,0
108544,650022,1,0.5,1993,,0
108544,649355,1,0.9620000000000001,2014,,0
108544,635263,1,1.0,2002,,0
108544,631856,1,0.111,2005,,0
108544,469361,1,0.985,2003,,0
108544,438745,1,0.972,2001,,0
108544,427227,1,1.0,2002,,0
108544,328668,1,0.995,2009,,0
108544,162103,1,0.5,2011,,0
108544,27497,1,0.33299999999999996,2001,,0
108544,24162,1,0.961,2010,,0
108942,661905,0,0.2,2010,2011.0,0
108942,329146,1,0.8,2009,,0
109465,711697,1,1.0,2013,,0
109465,667715,0,0.017,2014,,0
109465,630225,1,0.1,2012,,0
109465,624148,0,1.0,2015,,0
109465,505903,1,0.066,2009,,0
109465,180430,1,0.1,2012,,0
110143,714747,0,0.2,2012,,0
110143,700094,0,0.51,2009,,0
110143,686447,0,0.51,2010,,0
110143,653442,0,0.071,2007,,0
110143,644697,0,0.2,2012,,0
110143,641537,0,0.51,2011,,0
111404,684331,1,0.024,2006,,0
113306,683411,0,0.6,2007,,0
113809,657243,1,1.0,1993,2009.0,0
114382,715058,1,1.0,2009,,0
114382,695979,0,1.0,2010,,0
114382,692740,1,1.0,2015,,0
114382,669794,1,0.34,2000,2015.0,0
114696,729529,0,0.1,2011,,1
114696,703702,1,0.052000000000000005,2011,2013.0,1
114696,703518,1,0.95,2012,,1
114696,655496,0,0.3,2012,,1
114696,41362,1,0.95,2012,,1
116131,675186,0,0.04,2012,,0
116131,643722,0,1.0,2015,,0
118945,697757,1,0.05,2008,2010.0,0
121082,121082,1,0.467,1985,,0
122132,727685,1,0.2,2014,2015.0,0
122132,690515,0,0.5,2015,,0
122132,659953,0,0.33299999999999996,2014,,0
123487,719268,1,0.51,2014,,0
124615,239828,1,0.6,2014,,0
124888,652141,1,0.25,2004,,0
132321,706040,1,0.064,2015,,0
132321,279528,1,0.011000000000000001,1993,,0
132433,736614,1,1.0,2012,,0
133655,627066,0,1.0,1994,2011.0,0
133655,21541,1,0.5,1997,,0
134280,700379,0,1.0,2015,,0
134280,676237,0,0.024,2014,,0
134280,657089,0,0.045,2014,,0
135847,709148,0,1.0,2014,,0
135847,695122,1,1.0,2014,,0
136259,736205,0,0.846,2013,,0
136259,697791,0,0.67,2015,,0
136259,693218,0,1.0,2010,,0
136259,665180,1,0.139,2008,,0
136264,705232,1,0.4,2010,,0
137642,641473,0,0.51,2011,,0
139517,659053,0,0.3,2012,,0
139563,704901,0,0.067,2008,,0
139563,686414,0,0.15,2012,,0
139563,7631,1,0.16699999999999998,2012,,0
139579,713606,1,0.55,2014,,0
139579,654126,0,0.65,2014,,0
140291,726368,1,1.0,2010,,0
142925,661906,1,0.455,1998,,0
144352,710835,1,1.0,2014,,0
147910,701292,0,0.3,2015,,0
148504,649137,1,0.75,2011,,0
149021,668649,0,0.8,2014,,0
149926,731125,0,0.35,2014,,0
149926,636503,1,0.5,2000,,0
149926,519860,1,0.016,1993,,0
149926,519860,1,0.016,1993,,0
152736,669398,0,0.5,2014,,0
155091,701524,1,0.909,2014,,1
155091,677115,1,0.909,2014,,1
155091,668321,1,0.2,2013,,1
155091,644037,1,0.909,2014,,1
155091,643865,1,0.909,2015,,1
155091,634185,1,0.909,2014,,1
155091,259247,1,0.909,2014,,1
155091,93821,1,0.909,2015,,1
155091,91059,1,0.909,2015,,1
155590,653458,1,0.33299999999999996,1984,2007.0,0
155590,636343,1,1.0,1983,2006.0,0
155590,627138,1,0.083,1999,,0
156067,702964,1,0.3,2014,,0
156501,696539,0,0.299,2005,2010.0,0
156501,659151,1,0.66,2003,2009.0,0
156501,72508,1,0.963,2005,,0
159863,691200,1,1.0,1993,2007.0,0
160354,442999,1,0.5,1991,,0
161500,683702,0,0.45,2007,2010.0,0
162941,679645,0,0.22,2013,,0
163733,141882,1,0.16,2014,,0
168076,656320,1,0.45,2010,2012.0,0
168076,649267,0,0.35200000000000004,1996,,0
168076,422777,1,1.0,2007,,0
168340,721676,1,1.0,2013,,0
168340,710485,1,1.0,2014,,0
168340,701445,1,1.0,2014,,0
168340,690680,1,0.875,2014,,0
168340,492008,1,1.0,2014,,0
168340,233019,1,1.0,2014,,0
168461,640307,1,0.242,2000,2008.0,1
171825,626355,1,1.0,2009,,0
173410,701891,1,0.6,2007,2011.0,0
173652,687251,0,0.049,1999,,0
173652,651570,1,0.9990000000000001,2014,,0
173652,631108,0,0.2,2005,,0
173652,223082,1,1.0,2014,,0
173814,738345,1,0.05,2006,,0
173814,717508,1,0.1,2006,,0
173814,137577,1,0.05,2006,,0
175281,641290,1,0.5,2015,,0
178227,738487,0,1.0,2015,,0
178227,737047,0,1.0,2010,,0
178227,720506,1,1.0,2005,,0
178227,707921,0,0.49,1998,2013.0,0
178227,695450,0,1.0,2010,,0
178227,695176,0,0.16699999999999998,2012,,0
178227,694831,1,1.0,2015,,0
178227,676996,0,0.7,2015,,0
178227,341027,1,1.0,2006,,0
179271,179317,1,0.5,1997,,0
182220,296897,1,0.5,2014,,0
184543,695872,1,0.025,2010,,0
184543,655621,0,0.05,2011,,0
190235,656921,0,0.2,2010,,0
190290,700426,0,0.51,2011,,0
190453,724183,1,0.61,2000,,0
190453,718985,0,0.4,2005,,0
190453,651300,0,0.9,2003,2005.0,0
190453,642422,1,0.304,2001,,0
190453,390202,1,1.0,1997,,0
195193,679790,1,0.85,2005,2007.0,0
198034,715509,0,0.39,2011,2015.0,0
198034,690242,1,0.55,2012,,0
198034,685675,0,0.599,2010,,0
198034,675415,0,0.3,2010,,0
198034,668741,0,0.45,2011,2015.0,0
198034,660090,0,0.59,2009,2012.0,0
198034,657048,0,0.51,2010,2015.0,0
198034,223890,1,1.0,2010,,0
198318,278367,1,0.2,2012,,1
202707,22323,1,0.5,2014,,0
202975,731202,0,0.15,2015,,0
202975,692550,1,1.0,2011,,0
202975,670564,1,1.0,2005,,0
202975,643691,1,0.48,2013,,0
205890,625644,1,0.5,2011,,1
206801,646701,1,1.0,2011,,0
206801,237068,1,1.0,2012,,0
207199,639444,1,1.0,2015,,0
212912,295152,1,0.5,2009,,0
212937,651113,1,0.51,2007,,0
215915,682459,0,0.3,2012,,0
221101,715642,0,0.733,2006,,0
221532,686732,0,0.5,2006,,0
222992,684592,0,0.075,2002,,0
224290,664674,0,0.8,2009,,0
225687,643101,1,1.0,2002,,0
