EID,WZCODE,RECRNUM,RECDATE,TARGET
371489,ZP01,17.0,2015-08,0
371489,ZP02,26.0,2015-03,0
372818,ZP02,1.0,2015-08,0
373796,ZP02,2.0,2015-04,0
373796,ZP01,,2014-09,0
376419,ZP03,6.0,2015-08,0
377578,ZP03,10.0,2015-08,0
378486,ZP02,32.0,2015-08,0
378545,ZP02,6.0,2015-06,0
379468,ZP02,14.0,2015-08,0
379468,ZP03,5.0,2015-08,0
380913,ZP02,31.0,2015-08,0
380913,ZP01,,2014-09,0
381555,ZP01,1.0,2015-03,0
381555,ZP02,,2014-12,0
383427,ZP02,30.0,2015-08,0
383427,ZP03,18.0,2015-08,0
383427,ZP01,,2014-12,0
386824,ZP02,44.0,2015-08,0
386824,ZP03,21.0,2015-07,0
389951,ZP02,4.0,2015-08,0
391680,ZP02,4.0,2015-08,0
391680,ZP03,5.0,2015-04,0
392072,ZP02,16.0,2015-08,0
392072,ZP03,4.0,2015-04,0
392512,ZP03,4.0,2015-07,0
397383,ZP02,3.0,2015-08,0
397383,ZP03,,2014-12,0
397383,ZP01,,2014-12,0
399019,ZP02,13.0,2015-08,0
399019,ZP03,,2014-10,0
399518,ZP03,3.0,2015-08,0
400156,ZP02,3.0,2015-06,0
400156,ZP03,3.0,2015-03,0
401547,ZP02,18.0,2015-08,0
401547,ZP01,,2014-12,0
402452,ZP02,3.0,2015-08,0
402452,ZP03,3.0,2015-02,0
402852,ZP02,13.0,2015-07,0
402852,ZP03,9.0,2015-05,0
404314,ZP02,3.0,2015-02,0
404602,ZP01,7.0,2015-06,0
404602,ZP02,49.0,2015-07,0
404602,ZP03,53.0,2015-07,0
404610,ZP01,9.0,2015-08,0
404818,ZP03,6.0,2015-07,0
406089,ZP02,8.0,2015-07,0
407265,ZP02,5.0,2015-06,0
409339,ZP03,2.0,2015-07,1
410901,ZP02,130.0,2015-08,0
410901,ZP03,1.0,2015-03,0
412105,ZP02,14.0,2015-08,0
413170,ZP02,27.0,2015-08,0
413170,ZP03,40.0,2015-08,0
413170,ZP01,,2014-10,0
417103,ZP03,19.0,2015-07,0
417264,ZP02,6.0,2015-06,0
417264,ZP03,17.0,2015-06,0
418919,ZP02,19.0,2015-08,0
418919,ZP03,11.0,2015-01,0
424672,ZP03,4.0,2015-05,0
424960,ZP02,4.0,2015-08,0
430147,ZP01,2.0,2015-02,0
430321,ZP01,34.0,2015-08,0
430321,ZP02,32.0,2015-06,0
430321,ZP03,22.0,2015-07,0
431117,ZP02,7.0,2015-05,1
431854,ZP01,11.0,2015-07,0
431854,ZP02,19.0,2015-08,0
436276,ZP02,27.0,2015-06,1
436276,ZP03,6.0,2015-03,1
437784,ZP03,6.0,2015-04,1
441617,ZP02,21.0,2015-06,0
441617,ZP01,,2014-09,0
441617,ZP03,,2014-10,0
441776,ZP02,1.0,2015-05,0
442349,ZP02,11.0,2015-05,0
443625,ZP02,210.0,2015-08,0
443689,ZP02,45.0,2015-04,0
443689,ZP03,19.0,2015-04,0
446969,ZP02,21.0,2015-08,0
446969,ZP03,,2014-09,0
448463,ZP01,40.0,2015-08,0
448463,ZP02,186.0,2015-08,0
448463,ZP03,69.0,2015-08,0
448948,ZP03,3.0,2015-08,0
448948,ZP01,,2014-12,0
451111,ZP02,332.0,2015-08,0
452733,ZP03,7.0,2015-08,0
452733,ZP01,,2014-10,0
454000,ZP02,34.0,2015-08,0
454000,ZP03,,2014-09,0
454843,ZP02,1.0,2015-01,0
454843,ZP03,12.0,2015-08,0
455242,ZP02,2.0,2015-06,0
458658,ZP01,11.0,2015-08,0
458658,ZP02,32.0,2015-08,0
458658,ZP03,1.0,2015-01,0
458996,ZP02,1.0,2015-05,1
462691,ZP01,10.0,2015-07,0
462691,ZP03,14.0,2015-08,0
464001,ZP02,32.0,2015-08,0
464001,ZP03,9.0,2015-06,0
465229,ZP01,5.0,2015-08,1
465229,ZP02,9.0,2015-04,1
465229,ZP03,,2014-10,1
465846,ZP03,4.0,2015-01,0
467001,ZP02,33.0,2015-08,0
467001,ZP03,,2014-12,0
467852,ZP01,7.0,2015-05,0
467852,ZP02,30.0,2015-08,0
471017,ZP02,19.0,2015-08,0
474180,ZP02,50.0,2015-06,0
475822,ZP02,5.0,2015-08,0
477976,ZP03,8.0,2015-08,0
479386,ZP02,3.0,2015-07,0
479386,ZP03,7.0,2015-08,0
479614,ZP01,77.0,2015-08,0
479614,ZP02,798.0,2015-08,0
479614,ZP03,416.0,2015-08,0
485375,ZP02,12.0,2015-08,0
485375,ZP03,17.0,2015-06,0
487577,ZP02,3.0,2015-04,0
487577,ZP03,2.0,2015-06,0
487793,ZP01,29.0,2015-08,0
487793,ZP02,98.0,2015-08,0
487793,ZP03,62.0,2015-08,0
491299,ZP02,82.0,2015-08,0
493358,ZP03,52.0,2015-08,0
494491,ZP02,21.0,2015-08,0
495185,ZP01,14.0,2015-08,0
495185,ZP02,19.0,2015-07,0
496110,ZP02,11.0,2015-07,0
496110,ZP03,,2014-11,0
497365,ZP01,6.0,2015-02,0
497365,ZP03,5.0,2015-08,0
498116,ZP01,1.0,2015-03,0
498985,ZP03,2.0,2015-06,0
499059,ZP02,6.0,2015-08,0
499059,ZP03,1.0,2015-07,0
500490,ZP02,13.0,2015-07,1
500490,ZP03,11.0,2015-07,1
500715,ZP03,52.0,2015-08,0
501731,ZP02,16.0,2015-05,0
502362,ZP03,23.0,2015-08,0
504009,ZP01,8.0,2015-08,0
504009,ZP02,178.0,2015-08,0
504009,ZP03,36.0,2015-08,0
504746,ZP02,13.0,2015-02,0
504746,ZP03,6.0,2015-03,0
508578,ZP02,5.0,2015-07,0
509017,ZP02,91.0,2015-07,0
509017,ZP03,8.0,2015-05,0
509017,ZP01,,2014-12,0
512549,ZP02,18.0,2015-08,0
513838,ZP01,12.0,2015-04,0
513838,ZP02,23.0,2015-08,0
513838,ZP03,21.0,2015-08,0
514695,ZP02,45.0,2015-08,1
514731,ZP02,262.0,2015-08,0
514731,ZP03,200.0,2015-07,0
515892,ZP02,143.0,2015-08,0
515892,ZP03,45.0,2015-04,0
516163,ZP02,6.0,2015-08,0
516163,ZP03,,2014-12,0
516964,ZP01,19.0,2015-08,0
516964,ZP02,26.0,2015-08,0
516964,ZP03,6.0,2015-08,0
517524,ZP01,9.0,2015-02,0
517524,ZP02,67.0,2015-08,0
517524,ZP03,16.0,2015-05,0
518480,ZP02,20.0,2015-08,0
518480,ZP03,9.0,2015-08,0
519961,ZP03,3.0,2015-08,0
520083,ZP02,51.0,2015-08,0
520083,ZP03,18.0,2015-08,0
522408,ZP01,7.0,2015-08,0
523309,ZP02,57.0,2015-08,0
523309,ZP03,13.0,2015-07,0
526269,ZP02,39.0,2015-08,0
526269,ZP03,10.0,2015-08,0
3876,ZP02,11.0,2015-08,0
3876,ZP03,18.0,2015-08,0
3876,ZP01,,2014-12,0
8461,ZP02,5.0,2015-08,0
10034,ZP02,14.0,2015-08,0
10034,ZP01,,2014-12,0
10034,ZP03,,2014-09,0
11516,ZP02,1.0,2015-01,0
11516,ZP01,,2014-09,0
11835,ZP02,14.0,2015-08,0
16164,ZP02,60.0,2015-08,0
18207,ZP03,5.0,2015-06,0
20185,ZP03,7.0,2015-06,0
22479,ZP02,4.0,2015-06,0
22479,ZP03,9.0,2015-06,0
22921,ZP02,81.0,2015-08,1
22921,ZP03,,2014-11,1
22932,ZP03,1.0,2015-02,0
22932,ZP02,,2014-09,0
24365,ZP02,1.0,2015-02,0
31062,ZP02,92.0,2015-08,0
31062,ZP03,51.0,2015-08,0
31637,ZP02,25.0,2015-08,0
31637,ZP03,21.0,2015-08,0
32329,ZP02,9.0,2015-03,0
32329,ZP03,11.0,2015-04,0
32531,ZP02,5.0,2015-06,0
34957,ZP02,16.0,2015-02,1
34957,ZP03,1.0,2015-05,1
35518,ZP02,2.0,2015-03,1
35518,ZP03,3.0,2015-04,1
35518,ZP01,,2014-09,1
40015,ZP03,2.0,2015-01,0
40347,ZP02,2.0,2015-08,0
42285,ZP03,1.0,2015-05,0
42285,ZP02,,2014-11,0
43249,ZP03,14.0,2015-08,0
43282,ZP02,231.0,2015-08,0
43282,ZP03,1.0,2015-03,0
45686,ZP03,7.0,2015-04,0
46081,ZP03,9.0,2015-07,0
48421,ZP03,2.0,2015-07,0
49048,ZP02,32.0,2015-08,0
49048,ZP03,33.0,2015-07,0
50909,ZP02,38.0,2015-08,0
51489,ZP02,5.0,2015-07,0
51489,ZP03,1.0,2015-08,0
53757,ZP03,2.0,2015-05,0
53757,ZP01,,2014-12,0
55283,ZP03,12.0,2015-07,0
55283,ZP01,,2014-09,0
58855,ZP02,5.0,2015-04,0
60302,ZP02,16.0,2015-08,0
60302,ZP03,7.0,2015-08,0
63899,ZP02,57.0,2015-08,0
63899,ZP03,,2014-12,0
69583,ZP02,26.0,2015-08,0
69621,ZP01,7.0,2015-05,0
69621,ZP02,15.0,2015-08,0
71253,ZP02,5.0,2015-08,0
79286,ZP03,3.0,2015-08,0
81685,ZP02,21.0,2015-04,0
81685,ZP03,2.0,2015-08,0
81685,ZP01,,2014-12,0
83028,ZP01,2.0,2015-04,0
83028,ZP02,2.0,2015-03,0
85699,ZP02,3.0,2015-08,0
86695,ZP02,3.0,2015-07,0
86790,ZP02,11.0,2015-07,0
86790,ZP03,4.0,2015-06,0
87079,ZP02,13.0,2015-08,0
87079,ZP03,35.0,2015-06,0
87941,ZP02,17.0,2015-08,0
89262,ZP03,2.0,2015-04,0
91364,ZP02,194.0,2015-07,0
91364,ZP03,14.0,2015-07,0
91364,ZP01,,2014-11,0
91866,ZP03,7.0,2015-08,1
92025,ZP03,34.0,2015-08,0
93724,ZP02,1.0,2015-08,0
94160,ZP03,1.0,2015-06,0
99414,ZP01,2.0,2015-02,0
99414,ZP02,17.0,2015-08,0
99414,ZP03,6.0,2015-01,0
102013,ZP01,2.0,2015-03,0
102013,ZP02,11.0,2015-08,0
102013,ZP03,6.0,2015-08,0
103628,ZP02,14.0,2015-08,0
103628,ZP03,10.0,2015-08,0
104170,ZP02,7.0,2015-08,1
105573,ZP03,9.0,2015-08,0
106623,ZP02,1.0,2015-03,0
107210,ZP02,12.0,2015-07,0
108274,ZP01,6.0,2015-06,0
108274,ZP02,6.0,2015-07,0
108634,ZP02,10.0,2015-08,0
109932,ZP03,27.0,2015-07,0
110269,ZP02,1.0,2015-07,0
110269,ZP03,2.0,2015-06,0
112345,ZP02,23.0,2015-08,0
112345,ZP03,6.0,2015-02,0
113884,ZP03,5.0,2015-08,0
114972,ZP03,8.0,2015-07,1
115165,ZP02,91.0,2015-08,0
115165,ZP03,54.0,2015-08,0
115165,ZP01,,2014-10,0
116425,ZP02,2.0,2015-06,0
116425,ZP03,5.0,2015-06,0
121031,ZP03,29.0,2015-08,0
121624,ZP03,30.0,2015-02,0
121639,ZP02,23.0,2015-03,1
121639,ZP03,,2014-12,1
122400,ZP01,76.0,2015-08,0
122400,ZP02,409.0,2015-08,0
122400,ZP03,19.0,2015-08,0
122876,ZP02,21.0,2015-08,0
122876,ZP03,18.0,2015-08,0
125183,ZP02,14.0,2015-06,0
127813,ZP02,17.0,2015-08,0
127813,ZP03,19.0,2015-08,0
133547,ZP02,5.0,2015-07,0
133547,ZP03,,2014-12,0
134916,ZP02,1.0,2015-07,0
135670,ZP02,5.0,2015-07,0
138638,ZP02,174.0,2015-08,0
138638,ZP03,74.0,2015-08,0
138638,ZP01,,2014-12,0
142842,ZP02,2.0,2015-03,0
144776,ZP02,1.0,2015-04,0
148631,ZP02,8.0,2015-08,0
150952,ZP03,3.0,2015-08,0
151594,ZP01,4.0,2015-01,0
151594,ZP02,139.0,2015-08,0
151594,ZP03,29.0,2015-03,0
152630,ZP02,2.0,2015-08,0
154226,ZP01,20.0,2015-04,0
154924,ZP02,34.0,2015-08,0
155568,ZP03,18.0,2015-03,0
157104,ZP03,5.0,2015-07,0
157104,ZP02,,2014-11,0
157540,ZP01,34.0,2015-08,0
160569,ZP03,16.0,2015-06,1
161199,ZP02,49.0,2015-08,0
161199,ZP03,4.0,2015-08,0
161723,ZP03,4.0,2015-07,1
162732,ZP02,8.0,2015-08,0
165646,ZP02,25.0,2015-07,1
166239,ZP03,3.0,2015-08,1
166239,ZP02,,2014-10,1
167964,ZP03,3.0,2015-06,0
168238,ZP03,1.0,2015-03,0
169321,ZP02,3.0,2015-08,0
170505,ZP01,1.0,2015-08,0
170505,ZP03,,2014-09,0
170617,ZP03,1.0,2015-05,0
172564,ZP02,21.0,2015-08,0
172564,ZP03,,2014-12,0
174154,ZP02,9.0,2015-08,0
174154,ZP03,2.0,2015-07,0
174302,ZP01,12.0,2015-08,0
174302,ZP03,14.0,2015-08,0
174533,ZP02,10.0,2015-08,0
175324,ZP02,8.0,2015-07,0
178555,ZP03,5.0,2015-07,1
178959,ZP01,5.0,2015-08,0
178959,ZP02,30.0,2015-08,0
178959,ZP03,16.0,2015-04,0
180697,ZP01,1.0,2015-01,0
180697,ZP02,14.0,2015-08,0
180697,ZP03,,2014-11,0
182035,ZP02,4.0,2015-08,0
182035,ZP03,4.0,2015-03,0
183048,ZP02,778.0,2015-08,0
183048,ZP03,350.0,2015-08,0
187708,ZP02,12.0,2015-08,0
187837,ZP02,20.0,2015-08,0
187837,ZP01,,2014-10,0
189195,ZP03,8.0,2015-08,0
189195,ZP01,,2014-09,0
189195,ZP02,,2014-11,0
190890,ZP03,1.0,2015-04,0
191863,ZP03,15.0,2015-02,0
192642,ZP03,1.0,2015-06,0
193788,ZP02,6.0,2015-08,0
193788,ZP03,2.0,2015-02,0
194299,ZP02,64.0,2015-08,0
194299,ZP03,34.0,2015-08,0
194587,ZP01,9.0,2015-08,0
194587,ZP02,11.0,2015-02,0
194587,ZP03,18.0,2015-08,0
195489,ZP02,78.0,2015-08,0
195489,ZP03,49.0,2015-08,0
196448,ZP02,2.0,2015-08,0
198538,ZP03,17.0,2015-04,0
203537,ZP02,1.0,2015-03,0
205375,ZP02,25.0,2015-08,0
205607,ZP02,3.0,2015-01,0
205607,ZP03,5.0,2015-08,0
205761,ZP02,427.0,2015-08,0
205761,ZP03,192.0,2015-08,0
209528,ZP02,9.0,2015-08,0
211085,ZP02,4.0,2015-05,0
211591,ZP02,1.0,2015-01,0
211965,ZP02,14.0,2015-08,0
213806,ZP02,1.0,2015-08,0
216067,ZP02,4.0,2015-08,0
216734,ZP03,2.0,2015-08,1
220272,ZP01,2.0,2015-06,0
223485,ZP02,1.0,2015-08,0
223485,ZP01,,2014-11,0
224302,ZP02,1.0,2015-04,0
224580,ZP02,23.0,2015-08,0
224580,ZP03,8.0,2015-04,0
227508,ZP03,25.0,2015-08,0
227687,ZP02,2.0,2015-06,0
228312,ZP03,2.0,2015-04,0
229332,ZP01,5.0,2015-08,1
230447,ZP02,29.0,2015-08,0
230511,ZP03,12.0,2015-08,0
233063,ZP02,41.0,2015-06,1
233063,ZP03,10.0,2015-08,1
235919,ZP02,63.0,2015-08,0
235919,ZP03,,2014-12,0
236196,ZP03,1.0,2015-08,0
236797,ZP02,2.0,2015-05,0
237579,ZP02,3.0,2015-02,0
238259,ZP02,15.0,2015-08,0
239041,ZP01,1.0,2015-06,0
239041,ZP02,2.0,2015-01,0
239041,ZP03,13.0,2015-01,0
239517,ZP02,8.0,2015-08,0
241058,ZP03,43.0,2015-06,0
241058,ZP01,,2014-11,0
241837,ZP02,62.0,2015-08,0
241837,ZP03,70.0,2015-08,0
241850,ZP02,22.0,2015-08,0
242345,ZP03,2.0,2015-08,0
242608,ZP03,5.0,2015-08,1
243986,ZP02,39.0,2015-08,1
243986,ZP03,4.0,2015-02,1
246193,ZP03,15.0,2015-08,0
246193,ZP01,,2014-10,0
246642,ZP02,3.0,2015-08,0
247856,ZP02,116.0,2015-07,1
247856,ZP01,,2014-10,1
249949,ZP02,10.0,2015-08,1
249976,ZP02,24.0,2015-06,1
249976,ZP03,3.0,2015-07,1
250729,ZP02,7.0,2015-08,0
250729,ZP03,2.0,2015-03,0
251633,ZP02,7.0,2015-03,0
251633,ZP03,,2014-11,0
251633,ZP01,,2014-11,0
255021,ZP02,33.0,2015-08,0
255021,ZP03,1.0,2015-06,0
255331,ZP03,8.0,2015-08,0
256085,ZP03,16.0,2015-08,0
256085,ZP02,,2014-12,0
256772,ZP01,5.0,2015-07,1
259469,ZP02,62.0,2015-08,0
259469,ZP03,35.0,2015-08,0
259469,ZP01,,2014-10,0
260567,ZP02,11.0,2015-05,0
260567,ZP03,9.0,2015-04,0
262957,ZP03,2.0,2015-08,0
266404,ZP03,46.0,2015-08,1
267769,ZP03,9.0,2015-06,0
267769,ZP02,,2014-09,0
268564,ZP03,5.0,2015-08,0
269308,ZP02,3.0,2015-08,0
275245,ZP02,8.0,2015-04,0
275245,ZP03,15.0,2015-08,0
275688,ZP01,8.0,2015-03,0
275688,ZP02,48.0,2015-07,0
275688,ZP03,14.0,2015-08,0
276974,ZP03,8.0,2015-07,0
279528,ZP02,9.0,2015-08,0
279528,ZP03,9.0,2015-08,0
281847,ZP01,2.0,2015-06,0
281847,ZP02,87.0,2015-08,0
281847,ZP03,23.0,2015-01,0
284273,ZP02,27.0,2015-08,0
284342,ZP02,8.0,2015-07,0
284963,ZP03,2.0,2015-02,0
284963,ZP02,,2014-12,0
290593,ZP01,7.0,2015-03,0
290593,ZP02,34.0,2015-08,0
290593,ZP03,12.0,2015-08,0
293763,ZP02,5.0,2015-08,0
293763,ZP03,2.0,2015-04,0
293763,ZP01,,2014-11,0
297707,ZP02,9.0,2015-08,0
297707,ZP03,1.0,2015-04,0
297707,ZP01,,2014-12,0
298122,ZP02,2.0,2015-07,1
298122,ZP03,2.0,2015-03,1
298122,ZP01,,2014-09,1
298133,ZP02,25.0,2015-08,0
298336,ZP02,5.0,2015-06,0
298336,ZP03,3.0,2015-04,0
301624,ZP02,17.0,2015-07,0
301624,ZP03,20.0,2015-07,0
301624,ZP01,,2014-11,0
302076,ZP02,110.0,2015-08,0
302076,ZP03,115.0,2015-08,0
302666,ZP03,3.0,2015-08,0
304479,ZP02,1.0,2015-08,0
304903,ZP03,42.0,2015-08,0
311050,ZP02,2.0,2015-05,0
311050,ZP03,4.0,2015-08,0
311311,ZP03,10.0,2015-08,0
312218,ZP02,24.0,2015-08,0
312404,ZP02,1.0,2015-06,0
312546,ZP02,1.0,2015-08,1
312913,ZP02,38.0,2015-08,0
312913,ZP01,,2014-12,0
313763,ZP02,40.0,2015-08,0
314271,ZP02,7.0,2015-05,0
314773,ZP03,2.0,2015-07,1
315055,ZP02,11.0,2015-08,0
317313,ZP02,4.0,2015-08,0
317840,ZP03,2.0,2015-08,0
317840,ZP02,,2014-12,0
319489,ZP02,10.0,2015-08,0
319489,ZP01,,2014-10,0
319971,ZP02,2.0,2015-06,0
319971,ZP03,3.0,2015-06,0
322138,ZP02,2.0,2015-01,0
322138,ZP03,12.0,2015-08,0
322209,ZP02,2.0,2015-01,0
322209,ZP03,2.0,2015-07,0
322905,ZP02,14.0,2015-05,0
322905,ZP03,27.0,2015-08,0
324234,ZP03,14.0,2015-08,0
328104,ZP02,29.0,2015-07,0
328104,ZP03,4.0,2015-07,0
328304,ZP02,3.0,2015-06,0
329125,ZP03,16.0,2015-08,0
329157,ZP02,26.0,2015-08,0
336532,ZP02,1.0,2015-08,0
336532,ZP03,7.0,2015-08,0
339569,ZP02,8.0,2015-04,0
340661,ZP03,7.0,2015-08,0
343576,ZP02,42.0,2015-08,0
343576,ZP03,55.0,2015-08,0
345139,ZP02,6.0,2015-08,0
345212,ZP02,72.0,2015-07,0
348186,ZP03,4.0,2015-03,0
349036,ZP03,1.0,2015-05,0
351862,ZP03,10.0,2015-08,0
351862,ZP01,,2014-09,0
352762,ZP02,17.0,2015-08,0
352762,ZP03,5.0,2015-03,0
352762,ZP01,,2014-11,0
354860,ZP02,29.0,2015-07,0
356000,ZP03,3.0,2015-01,0
356291,ZP03,9.0,2015-08,0
358053,ZP01,2.0,2015-01,0
358053,ZP02,16.0,2015-05,0
358053,ZP03,20.0,2015-07,0
358059,ZP03,12.0,2015-08,0
361868,ZP01,4.0,2015-03,0
361868,ZP02,29.0,2015-08,0
361868,ZP03,2.0,2015-08,0
362073,ZP02,2.0,2015-08,0
364321,ZP03,11.0,2015-03,0
365669,ZP02,49.0,2015-08,1
365669,ZP03,5.0,2015-06,1
366654,ZP02,12.0,2015-03,1
367219,ZP03,1.0,2015-08,0
368145,ZP02,73.0,2015-08,0
368145,ZP03,49.0,2015-08,0
369346,ZP03,50.0,2015-07,0
369346,ZP02,,2014-11,0
370081,ZP02,156.0,2015-08,0
370081,ZP03,266.0,2015-08,0
370081,ZP01,,2014-10,0
372098,ZP02,1.0,2015-07,1
373118,ZP01,14.0,2015-06,1
373118,ZP02,4.0,2015-04,1
374059,ZP03,3.0,2015-08,0
374421,ZP02,63.0,2015-08,0
374421,ZP03,22.0,2015-08,0
374421,ZP01,,2014-11,0
379652,ZP01,21.0,2015-07,0
381657,ZP01,3.0,2015-08,0
381657,ZP02,13.0,2015-08,0
381657,ZP03,10.0,2015-06,0
382216,ZP02,253.0,2015-08,0
382216,ZP03,99.0,2015-08,0
382829,ZP02,11.0,2015-05,0
382838,ZP02,12.0,2015-08,0
382838,ZP03,1.0,2015-01,0
382838,ZP01,,2014-11,0
383055,ZP03,6.0,2015-08,0
383055,ZP01,,2014-11,0
383106,ZP02,39.0,2015-08,1
384923,ZP02,53.0,2015-08,0
384923,ZP03,1.0,2015-03,0
386748,ZP02,187.0,2015-08,0
386748,ZP03,20.0,2015-07,0
386748,ZP01,,2014-12,0
389068,ZP03,5.0,2015-03,0
393528,ZP01,5.0,2015-06,0
393528,ZP02,2.0,2015-06,0
393676,ZP01,7.0,2015-08,0
393676,ZP02,1.0,2015-04,0
395084,ZP03,20.0,2015-08,0
396516,ZP02,9.0,2015-08,0
397417,ZP03,9.0,2015-08,0
400698,ZP02,3.0,2015-01,0
401915,ZP01,6.0,2015-08,0
401915,ZP02,21.0,2015-08,0
401915,ZP03,12.0,2015-07,0
402128,ZP03,37.0,2015-06,0
402285,ZP02,10.0,2015-08,0
402285,ZP03,5.0,2015-07,0
402285,ZP01,,2014-11,0
407820,ZP03,6.0,2015-03,0
409414,ZP02,2.0,2015-08,0
410608,ZP02,20.0,2015-08,0
413086,ZP02,2.0,2015-01,1
413086,ZP03,2.0,2015-01,1
413086,ZP01,,2014-11,1
415120,ZP03,8.0,2015-08,0
415120,ZP01,,2014-10,0
417099,ZP02,22.0,2015-06,0
417585,ZP02,10.0,2015-08,0
417585,ZP03,10.0,2015-08,0
418464,ZP02,11.0,2015-08,0
422006,ZP03,143.0,2015-08,0
424394,ZP02,5.0,2015-07,0
425585,ZP03,9.0,2015-03,1
425698,ZP03,21.0,2015-08,0
426032,ZP02,34.0,2015-06,0
426032,ZP03,35.0,2015-06,0
427942,ZP02,12.0,2015-01,0
428361,ZP02,59.0,2015-08,0
428361,ZP03,4.0,2015-08,0
428386,ZP01,4.0,2015-08,0
428386,ZP02,2.0,2015-08,0
428386,ZP03,2.0,2015-08,0
429636,ZP02,6.0,2015-04,0
430211,ZP02,35.0,2015-05,0
430270,ZP02,7.0,2015-08,0
431765,ZP02,1.0,2015-08,1
432299,ZP02,2.0,2015-07,0
435452,ZP01,3.0,2015-01,0
436326,ZP03,32.0,2015-08,0
436326,ZP02,,2014-09,0
436775,ZP02,22.0,2015-07,0
436917,ZP02,2.0,2015-03,1
436917,ZP03,18.0,2015-07,1
436917,ZP01,,2014-11,1
438104,ZP01,12.0,2015-08,0
438104,ZP02,46.0,2015-08,0
438104,ZP03,28.0,2015-08,0
440209,ZP03,3.0,2015-08,0
445592,ZP01,1.0,2015-08,0
445592,ZP02,7.0,2015-08,0
445592,ZP03,8.0,2015-08,0
445948,ZP01,11.0,2015-08,1
448626,ZP03,8.0,2015-08,0
449568,ZP02,12.0,2015-08,0
449920,ZP02,2.0,2015-07,0
449920,ZP03,2.0,2015-08,0
450541,ZP02,7.0,2015-07,0
452713,ZP03,44.0,2015-08,0
453224,ZP03,8.0,2015-06,0
453224,ZP02,,2014-10,0
453970,ZP02,2.0,2015-04,0
460055,ZP03,13.0,2015-08,0
460362,ZP02,28.0,2015-08,0
461271,ZP02,128.0,2015-08,0
461271,ZP03,,2014-10,0
463197,ZP03,6.0,2015-07,0
463197,ZP02,,2014-11,0
465265,ZP03,2.0,2015-08,0
465987,ZP01,7.0,2015-07,0
469234,ZP02,91.0,2015-08,0
470499,ZP01,2.0,2015-03,0
470499,ZP03,,2014-09,0
471390,ZP02,2.0,2015-08,0
471528,ZP02,8.0,2015-03,0
473261,ZP02,6.0,2015-03,0
473501,ZP03,9.0,2015-06,0
474417,ZP02,1.0,2015-05,0
475319,ZP02,3.0,2015-03,0
475819,ZP02,9.0,2015-08,0
483712,ZP02,16.0,2015-08,0
483712,ZP03,1.0,2015-06,0
483720,ZP02,52.0,2015-07,0
484200,ZP01,2.0,2015-01,1
484200,ZP02,4.0,2015-06,1
484203,ZP03,3.0,2015-08,0
484555,ZP02,39.0,2015-08,0
484826,ZP02,40.0,2015-06,0
486807,ZP03,5.0,2015-08,0
491469,ZP02,2.0,2015-08,0
491656,ZP03,10.0,2015-01,0
498892,ZP02,58.0,2015-08,0
504449,ZP02,15.0,2015-08,1
504449,ZP03,7.0,2015-08,1
504449,ZP01,,2014-11,1
505701,ZP02,32.0,2015-05,0
505701,ZP03,51.0,2015-08,0
507088,ZP02,15.0,2015-08,0
507671,ZP02,6.0,2015-07,0
512016,ZP02,2.0,2015-07,1
514000,ZP02,2.0,2015-08,0
514754,ZP02,1.0,2015-01,0
514754,ZP03,6.0,2015-08,0
514946,ZP03,5.0,2015-08,0
516282,ZP02,11.0,2015-08,0
516428,ZP02,11.0,2015-08,0
519439,ZP02,2.0,2015-03,0
522209,ZP02,27.0,2015-08,0
522209,ZP03,21.0,2015-08,0
522865,ZP03,11.0,2015-08,0
522865,ZP01,,2014-09,0
523970,ZP02,23.0,2015-07,1
523970,ZP01,,2014-10,1
523970,ZP03,,2014-12,1
3144,ZP03,1.0,2015-05,0
3144,ZP01,,2014-12,0
4503,ZP02,2.0,2015-08,0
4503,ZP03,2.0,2015-08,0
5725,ZP03,12.0,2015-08,0
5797,ZP02,1.0,2015-08,0
5835,ZP02,3.0,2015-08,0
5978,ZP03,9.0,2015-04,0
7381,ZP01,1.0,2015-02,0
7381,ZP02,100.0,2015-08,0
7381,ZP03,17.0,2015-08,0
8148,ZP02,16.0,2015-08,0
8148,ZP03,,2014-09,0
11693,ZP02,18.0,2015-08,0
11693,ZP03,,2014-12,0
11693,ZP01,,2014-11,0
11928,ZP02,1.0,2015-03,0
12856,ZP03,4.0,2015-08,0
14201,ZP02,5.0,2015-06,0
14667,ZP03,1.0,2015-08,0
16567,ZP01,24.0,2015-08,0
16567,ZP03,33.0,2015-08,0
16567,ZP02,,2014-09,0
18317,ZP02,19.0,2015-08,0
18317,ZP01,,2014-11,0
19508,ZP02,6.0,2015-08,0
19967,ZP02,19.0,2015-08,0
20606,ZP02,31.0,2015-08,0
20606,ZP03,10.0,2015-08,0
20606,ZP01,,2014-10,0
20752,ZP02,52.0,2015-08,0
20752,ZP03,30.0,2015-08,0
20752,ZP01,,2014-12,0
24730,ZP02,18.0,2015-08,0
26521,ZP01,3.0,2015-08,0
26521,ZP03,4.0,2015-07,0
27413,ZP02,1.0,2015-08,0
28085,ZP02,12.0,2015-03,0
29665,ZP02,25.0,2015-08,0
29665,ZP03,11.0,2015-03,0
29739,ZP02,1.0,2015-03,0
29739,ZP03,25.0,2015-08,0
32314,ZP01,20.0,2015-08,0
32314,ZP03,47.0,2015-08,0
32900,ZP03,2.0,2015-08,0
