EID,TYPECODE,DJDATE,IFHOME,TARGET
241181,4943250,2015-01,1,0
241181,5145663,2015-03,1,0
241181,4974666,2015-01,1,0
241181,5238534,2015-04,1,0
241181,5185274,2015-04,1,0
241181,5145648,2015-03,1,0
241181,5150706,2015-04,1,0
241181,5390230,2015-06,1,0
241181,5499339,2015-07,1,0
241181,4956215,2015-01,1,0
241181,5382837,2015-06,1,0
243809,5149751,2015-04,1,0
252460,3225192,2013-12,0,0
252460,3225213,2013-12,0,0
252460,3234037,2013-12,0,0
252460,5419945,2015-06,0,0
257538,4435521,2014-08,1,0
257864,4900851,2015-01,0,0
257864,5678762,2015-08,0,0
259386,5285460,2015-05,0,0
259386,5254029,2015-05,0,0
273016,5259735,2015-05,1,0
286717,3043446,2013-10,0,0
294541,4346704,2014-07,0,1
305026,4487178,2014-08,0,0
305026,4483968,2014-08,0,0
305026,4613984,2014-10,0,0
307123,5683528,2015-08,1,0
307123,4515967,2014-09,1,0
309581,5644585,2015-07,0,0
309581,4795020,2014-12,0,0
309581,5221531,2015-04,0,0
309581,5764873,2015-08,0,0
309581,3009195,2013-09,0,0
309581,5160394,2015-04,0,0
309581,4824275,2014-12,0,0
309581,5783305,2015-08,0,0
309581,3194937,2013-12,0,0
309581,4879766,2014-12,0,0
309581,5571224,2015-07,0,0
309581,3182823,2013-12,0,0
309581,3191391,2013-12,0,0
309581,3143637,2013-11,0,0
309581,3060364,2013-10,0,0
309581,3088466,2013-10,0,0
309581,5615092,2015-07,0,0
309581,5529605,2015-07,0,0
309581,4397873,2014-07,0,0
309581,5049642,2015-03,0,0
309581,5766933,2015-08,0,0
309581,3004153,2013-09,0,0
309581,3191118,2013-12,0,0
309581,3005192,2013-09,0,0
309581,5594706,2015-07,0,0
309581,5728591,2015-08,0,0
309581,4924327,2015-01,0,0
309581,5290302,2015-05,0,0
309581,3157347,2013-11,0,0
309581,2996852,2013-09,0,0
309581,4958849,2015-01,0,0
309581,5652214,2015-08,0,0
309581,3095951,2013-11,1,0
309581,3132689,2013-11,0,0
309581,3062311,2013-10,0,0
309581,3212871,2013-12,0,0
309581,3166878,2013-11,0,0
309581,5147491,2015-03,0,0
309581,5426765,2015-06,0,0
309581,2994121,2013-09,0,0
309581,5700804,2015-08,0,0
309581,3080372,2013-10,0,0
309581,4123541,2014-04,0,0
309581,5690726,2015-08,0,0
309581,5608669,2015-07,0,0
309581,4265859,2014-06,0,0
309581,5482448,2015-06,0,0
309581,2982449,2013-09,0,0
309581,3075639,2013-10,0,0
309581,3174146,2013-12,1,0
309581,5548058,2015-07,0,0
309581,3068567,2013-10,0,0
309581,3075554,2013-10,0,0
309581,4883773,2014-12,0,0
309581,5704649,2015-08,0,0
309581,3004216,2013-09,0,0
309581,3112528,2013-11,0,0
309581,3139447,2013-11,0,0
309581,4950855,2015-01,0,0
309581,3119292,2013-11,0,0
309581,4926497,2015-01,0,0
309581,3095952,2013-11,1,0
309581,5453443,2015-06,0,0
309581,3050341,2013-10,0,0
309581,3055656,2013-10,0,0
309581,5389376,2015-06,0,0
309581,3033685,2013-09,0,0
309581,5160300,2015-04,0,0
309581,4791409,2014-12,1,0
309581,5435747,2015-06,0,0
309581,4250316,2014-06,0,0
309581,4448293,2014-08,0,0
309581,4788000,2014-11,0,0
309581,5675377,2015-08,0,0
309581,4483573,2014-08,0,0
309581,4281435,2014-06,0,0
309581,4657547,2014-10,1,0
309581,5638631,2015-07,0,0
309581,4136588,2014-04,1,0
309581,4711885,2014-11,0,0
309581,4905354,2015-01,0,0
309581,5169534,2015-04,0,0
309581,4167800,2014-05,0,0
309581,4145678,2014-05,1,0
309581,4669534,2014-10,0,0
309581,4324656,2014-07,0,0
309581,4896144,2014-12,0,0
309581,4620532,2014-10,0,0
309581,4225184,2014-06,0,0
309581,4987069,2015-02,0,0
309581,5773357,2015-08,0,0
309581,5537663,2015-07,0,0
309581,4458959,2014-08,0,0
309581,4531288,2014-09,0,0
309581,4361433,2014-07,0,0
309581,4580977,2014-09,0,0
309581,4393252,2014-07,1,0
309581,5301483,2015-05,0,0
309581,4238875,2014-06,0,0
309581,4367314,2014-07,0,0
309581,5779263,2015-08,1,0
309581,5778419,2015-08,0,0
309581,4871499,2014-12,0,0
309581,4538352,2014-09,0,0
309581,3981757,2014-01,0,0
309581,5645023,2015-07,0,0
309581,4003295,2014-01,0,0
309581,4893292,2014-12,0,0
309581,4740446,2014-11,0,0
309581,4669456,2014-10,0,0
309581,4841766,2014-12,0,0
309581,4990604,2015-02,0,0
309581,4635030,2014-10,0,0
309581,4149879,2014-05,1,0
309581,4243569,2014-06,0,0
309581,5036815,2015-03,0,0
309581,4151461,2014-05,0,0
309581,4658877,2014-10,0,0
309581,4680831,2014-10,0,0
309581,4537152,2014-09,0,0
309581,5425807,2015-06,0,0
309581,4270679,2014-06,0,0
309581,4168787,2014-05,0,0
309581,4544543,2014-09,0,0
309581,4811753,2014-12,0,0
309581,5132184,2015-03,0,0
309581,4208087,2014-05,0,0
309581,4489542,2014-08,0,0
309581,4966990,2015-01,0,0
309581,5349720,2015-05,1,0
309581,5315957,2015-05,1,0
309581,4677491,2014-10,0,0
309581,4157510,2014-05,0,0
309581,4587215,2014-09,0,0
309581,4294320,2014-06,0,0
309581,4080125,2014-04,0,0
309581,4212910,2014-05,0,0
309581,4510100,2014-09,0,0
309581,4942528,2015-01,0,0
309581,4869249,2014-12,0,0
309581,4858304,2014-12,0,0
309581,5481403,2015-06,0,0
309581,4633623,2014-10,0,0
309581,4559228,2014-09,0,0
309581,4890773,2014-12,0,0
309581,4705644,2014-11,0,0
309581,4620142,2014-10,0,0
309581,5098051,2015-03,0,0
309581,5289602,2015-05,0,0
309581,5400407,2015-06,0,0
309581,4666671,2014-10,0,0
309581,4217400,2014-06,0,0
309581,4365780,2014-07,0,0
309581,4550598,2014-09,0,0
309581,4715797,2014-11,0,0
309581,4820727,2014-12,0,0
309581,4868933,2014-12,0,0
309581,4108533,2014-04,1,0
309581,4119349,2014-04,0,0
309581,4964781,2015-01,0,0
309581,5377442,2015-06,0,0
309581,4243395,2014-06,0,0
309581,4743460,2014-11,1,0
309581,4309226,2014-07,0,0
309581,5646089,2015-07,0,0
309581,5036722,2015-03,0,0
309581,4506955,2014-09,0,0
309581,4027004,2014-02,0,0
309581,5737643,2015-08,1,0
309581,5272611,2015-05,0,0
309581,4649219,2014-10,0,0
309581,5381976,2015-06,0,0
309581,3070912,2013-10,1,0
309581,4293805,2014-06,0,0
309581,4169431,2014-05,0,0
309581,5571750,2015-07,0,0
310498,4084119,2014-04,0,0
310498,4096006,2014-04,0,0
314517,4708345,2014-11,0,0
322136,4117954,2014-04,1,0
325973,3061217,2013-10,1,0
325973,4283659,2014-06,1,0
325973,3060628,2013-10,1,0
336668,3074851,2013-10,0,0
336668,3211921,2013-12,0,0
336668,3211922,2013-12,0,0
336668,3230566,2013-12,1,0
336668,3211924,2013-12,0,0
336668,3211781,2013-12,0,0
336668,3211774,2013-12,0,0
336668,3192093,2013-12,1,0
336668,3230443,2013-12,1,0
336668,4102307,2014-04,1,0
336668,4322600,2014-07,0,0
336668,4102242,2014-04,1,0
336668,4725855,2014-11,1,0
336668,4223557,2014-06,0,0
336668,5247367,2015-04,0,0
336668,4852989,2014-12,0,0
336668,4489353,2014-08,1,0
336668,4852987,2014-12,0,0
336668,5358080,2015-05,0,0
336668,5729090,2015-08,0,0
336668,4267050,2014-06,0,0
339593,4233603,2014-06,1,0
339593,5505014,2015-07,1,0
339593,4832276,2014-12,1,0
339593,5788235,2015-08,1,0
339593,5788308,2015-08,1,0
339593,5788233,2015-08,1,0
341312,3242615,2013-12,0,0
341312,3158706,2013-11,0,0
341312,3128257,2013-11,0,0
341312,2976164,2013-09,0,0
341312,3142741,2013-11,0,0
341312,4350039,2014-07,0,0
341312,4636710,2014-10,0,0
341312,4270972,2014-06,0,0
341312,5781188,2015-08,0,0
341312,4681474,2014-10,0,0
342507,4934027,2015-01,1,0
345816,3239152,2013-12,1,0
353970,4435520,2014-08,0,0
354605,4869903,2014-12,1,0
354605,4895002,2014-12,1,0
361641,3966109,2014-01,1,0
361641,5596970,2015-07,1,0
361641,5515241,2015-07,1,0
364302,4374271,2014-07,1,0
365192,4438688,2014-08,0,0
366007,3221441,2013-12,1,0
366007,2996251,2013-09,1,0
366007,3222408,2013-12,1,0
366007,5631703,2015-07,1,0
366007,5337687,2015-05,1,0
366007,4797953,2014-12,1,0
366007,4968830,2015-01,1,0
366007,4383720,2014-07,1,0
366007,4787190,2014-11,1,0
366007,5412977,2015-06,1,0
366007,5009212,2015-02,1,0
366007,4236850,2014-06,1,0
366007,5280477,2015-05,1,0
366007,4119778,2014-04,1,0
366007,4153067,2014-05,1,0
366007,5660691,2015-08,1,0
366007,4111735,2014-04,1,0
366007,3983117,2014-01,1,0
366007,4079148,2014-04,1,0
366007,4136612,2014-04,1,0
366007,4673640,2014-10,0,0
366859,3183930,2013-12,1,0
366859,3078985,2013-10,1,0
366859,3057264,2013-10,1,0
368530,4912604,2015-01,0,0
368530,5775346,2015-08,0,0
368530,5422244,2015-06,0,0
377676,4056177,2014-03,1,0
377676,4056188,2014-03,1,0
377676,5521552,2015-07,1,0
377676,5521550,2015-07,1,0
377676,4276633,2014-06,0,0
379112,3143641,2013-11,0,0
379112,4577189,2014-09,0,0
379112,4901482,2015-01,0,0
379112,4275399,2014-06,0,0
380842,4439325,2014-08,1,0
380897,3067804,2013-10,1,0
380897,4511129,2014-09,0,0
380897,4553141,2014-09,0,0
380897,4824513,2014-12,0,0
380897,5700439,2015-08,0,0
380897,4226773,2014-06,0,0
380897,3067804,2013-10,1,0
380897,4553141,2014-09,0,0
380897,5700439,2015-08,0,0
380897,4824513,2014-12,0,0
380897,4226773,2014-06,0,0
380897,4511129,2014-09,0,0
384436,5329298,2015-05,0,0
399480,3229842,2013-12,1,0
399480,3981540,2014-01,1,0
399480,4087151,2014-04,0,0
399480,4641008,2014-10,1,0
399480,4747989,2014-11,1,0
399480,4097721,2014-04,1,0
399480,5645305,2015-07,0,0
399480,4024638,2014-02,0,0
399480,4750067,2014-11,0,0
399480,4895002,2014-12,1,0
399480,4538452,2014-09,1,0
399480,4977477,2015-02,0,0
399480,4896325,2014-12,0,0
399480,4077804,2014-04,0,0
410353,3121816,2013-11,1,0
410353,3121844,2013-11,1,0
410353,3069560,2013-10,1,0
410353,3100474,2013-11,1,0
410353,2978086,2013-09,1,0
410353,2980921,2013-09,1,0
410353,3060942,2013-10,1,0
410353,3101494,2013-11,1,0
410353,3023307,2013-09,1,0
410353,2978002,2013-09,1,0
410353,3058595,2013-10,1,0
410353,3053371,2013-10,1,0
410353,3126067,2013-11,1,0
410353,3238413,2013-12,1,0
410353,3244876,2013-12,1,0
410353,3188985,2013-12,1,0
410353,3076030,2013-10,1,0
410353,3082366,2013-10,1,0
410353,3166977,2013-11,1,0
410353,3117437,2013-11,1,0
410353,3168188,2013-11,1,0
410353,5526578,2015-07,1,0
410353,4601748,2014-09,1,0
410353,4954919,2015-01,1,0
410353,5091867,2015-03,1,0
410353,5222867,2015-04,1,0
410353,5496551,2015-07,1,0
410353,5332035,2015-05,1,0
410353,5604917,2015-07,1,0
410353,4572270,2014-09,1,0
410353,5586603,2015-07,1,0
410353,5633042,2015-07,1,0
410353,4387163,2014-07,1,0
410353,5388937,2015-06,1,0
410353,4861477,2014-12,1,0
410353,3996794,2014-01,1,0
410353,4210718,2014-05,1,0
410353,4752952,2014-11,1,0
410353,5555421,2015-07,1,0
410353,4348141,2014-07,1,0
410353,4396335,2014-07,1,0
410353,4631876,2014-10,1,0
410353,5468513,2015-06,1,0
410353,5658994,2015-08,1,0
410353,5774304,2015-08,1,0
410353,5228908,2015-04,1,0
410353,4637898,2014-10,1,0
410353,5437897,2015-06,1,0
410353,5332754,2015-05,1,0
410353,5337096,2015-05,1,0
410353,4637882,2014-10,1,0
410353,4205583,2014-04,1,0
410353,4911647,2015-01,1,0
410353,5440047,2015-06,1,0
410353,5188803,2015-04,1,0
410353,4199744,2014-05,1,0
410353,4103016,2014-04,1,0
410353,5418949,2015-06,1,0
410353,4756603,2014-11,1,0
410353,5268296,2015-05,1,0
410353,4921957,2015-01,1,0
410353,4197617,2014-05,1,0
410353,5508816,2015-07,1,0
410353,5134539,2015-03,1,0
410353,5425404,2015-06,1,0
410353,4851066,2014-12,1,0
410353,4261269,2014-06,1,0
410353,4868899,2014-12,1,0
410353,5362517,2015-06,1,0
410353,5215737,2015-04,1,0
410353,5304632,2015-05,1,0
410353,5632597,2015-07,1,0
412562,4371024,2014-07,1,0
412890,3239152,2013-12,1,0
423983,3222408,2013-12,1,0
423983,4273901,2014-06,1,0
423983,4357901,2014-07,1,0
423983,5007989,2015-02,1,0
438556,3244249,2013-12,0,0
438556,3004591,2013-09,0,0
438556,3968434,2014-01,0,0
438556,3971015,2014-01,0,0
453321,4475146,2014-08,1,0
453321,5246516,2015-04,1,0
463616,3003280,2013-09,0,0
463616,4550831,2014-09,0,0
465600,3033103,2013-09,1,0
465600,3101634,2013-11,1,0
465600,3216893,2013-12,1,0
465600,3167914,2013-11,1,0
465600,3033052,2013-09,1,0
465600,3064692,2013-10,1,0
465600,3166983,2013-11,1,0
465600,4568882,2014-09,0,0
465600,5008592,2015-02,1,0
465600,4670139,2014-10,1,0
465600,5218418,2015-04,1,0
465600,5623260,2015-07,1,0
465600,4308627,2014-07,1,0
465600,4345103,2014-07,1,0
465600,4746273,2014-11,1,0
465600,4563165,2014-09,1,0
465600,4553103,2014-09,1,0
465600,4767421,2014-11,1,0
465600,5034310,2015-03,1,0
465600,5337086,2015-05,1,0
465600,4278437,2014-06,1,0
465600,4011140,2014-02,1,0
465600,4882991,2014-12,0,0
465600,4429085,2014-08,1,0
465600,4695196,2014-11,1,0
465600,5393842,2015-06,1,0
465600,4103285,2014-04,1,0
465600,4392084,2014-07,1,0
465600,4240870,2014-06,1,0
465600,5267321,2015-05,1,0
465600,4840342,2014-12,1,0
465600,4767919,2014-11,1,0
465600,4249040,2014-06,1,0
465600,4018378,2014-02,1,0
465600,4742985,2014-11,1,0
465600,4865750,2014-12,1,0
465600,4589119,2014-09,1,0
465600,4954903,2015-01,1,0
465600,5382828,2015-06,1,0
465600,4017008,2014-02,1,0
465600,4261802,2014-06,1,0
465600,4024677,2014-02,1,0
465600,4795650,2014-12,1,0
465600,5444039,2015-06,1,0
465600,4802564,2014-12,1,0
465600,4210966,2014-05,1,0
465600,4303019,2014-07,1,0
465600,4011141,2014-02,1,0
465600,4131645,2014-04,0,0
465600,5770048,2015-08,1,0
465600,4106907,2014-04,1,0
474567,4591933,2014-09,0,0
477162,4126150,2014-04,0,0
477162,4485138,2014-08,0,0
477162,4635598,2014-10,0,0
477162,4657606,2014-10,0,0
477162,4242205,2014-06,1,0
477162,4096665,2014-04,0,0
477162,4225552,2014-06,0,0
487337,5217476,2015-04,1,0
487337,4125620,2014-04,0,0
488970,5176461,2015-04,1,0
488970,4474069,2014-08,1,0
488970,4966997,2015-01,1,0
488970,4030317,2014-02,1,0
488970,5456383,2015-06,1,0
490075,5414447,2015-06,1,0
490075,4734199,2014-11,1,0
493107,3239213,2013-12,0,0
493107,3067316,2013-10,1,0
493107,3037504,2013-10,1,0
493107,3033404,2013-09,1,0
493107,5271639,2015-05,0,0
493107,4420176,2014-08,1,0
493107,5440537,2015-06,0,0
493107,4262861,2014-06,1,0
493107,5190412,2015-04,0,0
493107,4522865,2014-09,1,0
493107,4005636,2014-01,0,0
493107,4123399,2014-04,0,0
493107,5774913,2015-08,1,0
493107,5770232,2015-08,0,0
493107,4420804,2014-08,1,0
493107,4878960,2014-12,1,0
493107,5314179,2015-05,0,0
493107,4838232,2014-12,1,0
493107,5224631,2015-04,1,0
493107,4459728,2014-08,0,0
493107,4259251,2014-06,0,0
493107,4584988,2014-09,1,0
493107,4429011,2014-08,1,0
493107,4565128,2014-09,0,0
493107,4902726,2015-01,1,0
493107,4569386,2014-09,1,0
493107,4773098,2014-11,1,0
493107,5242676,2015-04,1,0
493107,4278285,2014-06,1,0
499216,4194403,2014-05,1,0
499216,4269877,2014-06,0,0
499216,4417614,2014-08,1,0
499216,4991569,2015-02,1,0
499216,4443003,2014-08,1,0
501518,3990436,2014-01,1,1
508861,3230892,2013-12,0,0
508861,3027416,2013-09,0,0
508861,4626485,2014-10,0,0
508861,4112769,2014-04,0,0
510781,5269172,2015-05,1,0
510781,4571530,2014-09,1,0
511649,4833207,2014-12,1,0
6758,4021405,2014-02,0,0
7617,4532215,2014-09,1,0
8909,4827565,2014-12,1,0
13125,5651834,2015-08,1,0
15101,4763860,2014-11,1,0
18105,3967336,2014-01,0,0
26737,5253309,2015-05,1,0
33577,4408017,2014-07,0,0
33577,4276419,2014-06,0,0
33635,5321905,2015-05,1,0
34316,5295607,2015-05,1,0
46262,3052520,2013-10,0,0
46262,4742797,2014-11,1,0
46262,4893324,2014-12,0,0
46262,5597473,2015-07,1,0
46262,4139724,2014-05,1,0
46262,5516390,2015-07,0,0
46262,5606390,2015-07,0,0
46262,4784159,2014-11,0,0
46262,5336170,2015-05,0,0
46262,4741075,2014-11,0,0
46262,4161966,2014-05,0,0
46262,5632638,2015-07,0,0
46262,4751846,2014-11,0,0
46262,5761368,2015-08,0,0
46262,5705723,2015-08,0,0
46262,5504948,2015-07,0,0
49223,3197764,2013-12,1,0
52038,4723688,2014-11,1,0
52038,4098464,2014-04,1,0
52038,4014134,2014-02,1,0
52613,3233299,2013-12,0,0
52613,4332781,2014-07,1,0
52613,5568764,2015-07,1,0
53464,5644658,2015-07,1,0
53464,5019449,2015-02,1,0
53464,4929398,2015-01,1,0
65070,4515514,2014-09,0,0
72122,3146786,2013-11,0,0
72122,3159226,2013-11,0,0
72122,4523680,2014-09,1,0
72122,4524716,2014-09,1,0
72122,4628314,2014-10,0,0
72122,3998960,2014-01,1,0
72122,5026343,2015-02,0,0
72122,5778154,2015-08,0,0
72122,4862572,2014-12,1,0
72122,3994077,2014-01,1,0
73651,4851264,2014-12,1,0
73651,4340264,2014-07,1,0
73651,4409276,2014-07,1,0
75271,4229580,2014-06,1,0
75271,4262861,2014-06,1,0
75271,4420804,2014-08,1,0
75271,5778853,2015-08,1,0
75271,4531842,2014-09,1,0
75271,4338721,2014-07,1,0
106374,5602039,2015-07,1,0
111758,3966216,2014-01,0,0
112042,2970901,2013-09,1,0
112042,4198774,2014-05,1,0
112615,3217812,2013-12,1,0
112615,3105205,2013-11,1,0
112615,3227672,2013-12,1,0
112615,4320889,2014-07,1,0
112615,3984284,2014-01,1,0
116784,5733647,2015-08,0,0
120025,4864955,2014-12,1,0
120449,4102626,2014-04,1,0
135490,2998750,2013-09,1,0
135490,4870535,2014-12,1,0
135490,5472549,2015-06,1,0
144958,5750693,2015-08,1,0
144958,4734283,2014-11,1,0
145738,2982254,2013-09,1,0
145994,3166215,2013-11,0,0
150719,3195473,2013-12,0,0
150719,2995234,2013-09,0,0
150719,4827896,2014-12,0,0
150719,4717059,2014-11,0,0
150719,4748874,2014-11,0,0
151495,4463807,2014-08,1,0
159296,3012353,2013-09,0,0
159296,4817264,2014-12,1,0
159296,4750365,2014-11,0,0
165049,4741823,2014-11,1,0
165049,5439895,2015-06,1,0
171772,4664492,2014-10,0,0
175697,3190161,2013-12,1,0
175697,5326763,2015-05,1,0
175697,4701634,2014-11,1,0
178903,4968109,2015-01,0,0
179168,4199124,2014-05,1,0
182618,5408452,2015-06,1,0
183100,4974826,2015-01,1,0
190431,5392258,2015-06,0,0
190431,5632429,2015-07,0,0
190431,3121059,2013-11,0,0
190431,3157498,2013-11,0,0
190431,3211638,2013-12,0,0
190431,4828234,2014-12,0,0
190431,4334427,2014-07,0,0
190431,5274035,2015-05,0,0
190431,4398618,2014-07,0,0
190431,5575254,2015-07,0,0
190431,5496473,2015-07,0,0
190431,5646632,2015-08,0,0
190431,4403131,2014-07,0,0
190431,5725826,2015-08,0,0
190431,4496737,2014-08,0,0
190431,4778131,2014-11,0,0
190431,5301890,2015-05,0,0
198313,5171306,2015-04,1,0
208814,4381624,2014-07,1,0
208814,4554746,2014-09,1,0
217946,5007044,2015-02,1,0
220657,3040297,2013-10,1,0
231912,3121638,2013-11,0,0
231912,4474186,2014-08,0,0
237025,5037961,2015-03,1,0
241767,3229842,2013-12,1,0
241767,4895002,2014-12,1,0
241767,4538452,2014-09,1,0
250262,5707777,2015-08,0,0
250262,5225377,2015-04,0,0
251994,4837398,2014-12,1,0
257108,4425803,2014-08,1,0
258623,5208104,2015-04,0,0
258623,4697242,2014-11,0,0
258623,4557555,2014-09,0,0
258623,4536777,2014-09,1,0
258623,5523261,2015-07,0,0
258623,4202572,2014-05,0,0
258623,5346448,2015-05,0,0
258942,4867305,2014-12,1,1
260480,5110252,2015-03,0,0
260480,5433247,2015-06,0,0
260480,5367245,2015-06,0,0
261011,3195164,2013-12,1,0
261011,3014630,2013-09,1,0
261284,5602134,2015-07,1,0
261284,4847547,2014-12,1,0
261284,5411149,2015-06,1,0
261284,5469445,2015-06,1,0
262713,4635007,2014-10,1,0
262713,4966673,2015-01,1,0
268683,2983208,2013-09,1,0
268683,3077550,2013-10,1,0
268683,2984190,2013-09,1,0
268683,3231217,2013-12,1,0
268683,3064462,2013-10,1,0
268683,3090356,2013-10,1,0
268683,5483716,2015-06,1,0
268683,4217693,2014-06,1,0
268683,5516866,2015-07,1,0
268683,4837438,2014-12,1,0
268683,5609641,2015-07,1,0
268683,4837516,2014-12,1,0
268683,4526728,2014-09,1,0
268683,4822694,2014-12,1,0
268683,4677756,2014-10,1,0
268683,4015437,2014-02,1,0
268683,4640082,2014-10,1,0
268683,4523715,2014-09,1,0
268683,4062515,2014-03,1,0
268683,4262517,2014-06,1,0
268683,4308260,2014-07,1,0
268683,4631094,2014-10,1,0
268683,4821961,2014-12,1,0
268683,4565258,2014-09,1,0
268683,5622575,2015-07,1,0
268683,4867377,2014-12,0,0
268683,5582306,2015-07,1,0
272511,3040515,2013-10,1,0
272511,4494467,2014-08,1,0
272511,5783484,2015-08,1,0
272511,3241795,2013-12,1,0
272511,4497113,2014-08,1,0
272511,4406182,2014-07,1,0
272511,4290107,2014-06,1,0
272511,4398668,2014-07,1,0
272511,4247775,2014-06,1,0
272511,4212600,2014-05,1,0
272511,3983988,2014-01,1,0
272511,5622565,2015-07,1,0
272511,4194403,2014-05,1,0
272511,4582330,2014-09,1,0
272511,4085272,2014-04,1,0
281244,5203633,2015-04,0,0
286543,3045542,2013-10,0,0
286543,3997459,2014-01,1,0
286543,4408133,2014-07,1,0
292137,4838410,2014-12,0,0
292137,5489098,2015-06,0,0
292137,4838517,2014-12,0,0
292137,4134475,2014-04,0,0
295300,2993464,2013-09,1,0
295300,5506168,2015-07,1,0
295300,4126588,2014-04,1,0
295300,5221495,2015-04,1,0
295300,4407902,2014-07,1,0
295300,4297652,2014-06,1,0
295300,2993464,2013-09,1,0
295300,4297652,2014-06,1,0
295300,5506168,2015-07,1,0
295300,5221495,2015-04,1,0
296109,3222408,2013-12,1,0
302844,4280011,2014-06,1,0
321908,4747450,2014-11,0,0
325797,4819647,2014-12,1,0
329454,5596836,2015-07,0,0
329741,4908918,2015-01,0,0
332176,4936528,2015-01,1,0
338325,3165313,2013-11,1,0
338325,3211293,2013-12,1,0
338325,3211295,2013-12,1,0
346639,4895002,2014-12,1,1
348902,4213514,2014-05,1,0
352008,4446159,2014-08,1,0
352008,4446149,2014-08,1,0
357643,4945075,2015-01,1,0
357643,4117691,2014-04,1,0
366217,2993063,2013-09,0,0
366217,3986631,2014-01,1,0
366844,3135898,2013-11,1,0
366844,5269354,2015-05,1,0
366844,4033489,2014-02,1,0
366844,5749596,2015-08,1,0
366844,4592542,2014-09,1,0
366844,4194403,2014-05,1,0
370517,5249496,2015-04,1,0
378710,5761397,2015-08,0,0
381878,5622676,2015-07,1,0
384802,5012091,2015-02,0,0
385012,4018852,2014-02,0,0
386964,3221416,2013-12,1,0
402699,5086789,2015-03,0,0
402699,5700488,2015-08,0,0
402699,3079321,2013-10,0,0
402699,5096242,2015-03,0,0
402699,4496253,2014-08,0,0
402699,5534300,2015-07,1,0
402699,5381754,2015-06,0,0
402699,5617007,2015-07,1,0
402699,5653435,2015-08,0,0
402699,5698417,2015-08,0,0
402699,4096435,2014-04,0,0
402699,5402522,2015-06,0,0
402699,4380816,2014-07,1,0
402699,5012731,2015-02,1,0
402699,5178357,2015-04,0,0
402699,5571231,2015-07,0,0
402699,5529691,2015-07,0,0
402699,5423764,2015-06,0,0
402699,5729635,2015-08,0,0
402699,5374135,2015-06,0,0
402699,5663206,2015-08,0,0
402699,3980288,2014-01,1,0
402699,4465231,2014-08,0,0
402699,4857062,2014-12,1,0
402699,4173694,2014-05,0,0
402699,5729569,2015-08,0,0
402699,4711020,2014-11,0,0
402699,5351779,2015-05,0,0
402699,5502279,2015-07,0,0
402699,4439325,2014-08,1,0
402699,4823791,2014-12,0,0
402699,5286576,2015-05,0,0
402699,4619597,2014-10,0,0
402699,5410430,2015-06,0,0
402699,4462140,2014-08,1,0
402699,4926978,2015-01,1,0
402699,5682474,2015-08,0,0
402699,4462203,2014-08,1,0
402699,5327953,2015-05,0,0
402699,4462277,2014-08,1,0
402699,4188045,2014-05,0,0
402699,4298188,2014-06,1,0
402699,4775862,2014-11,1,0
402699,4472732,2014-08,0,0
402699,4499036,2014-08,0,0
403561,3177690,2013-12,0,0
